"Step","Apr27_00-00-40_g1 - Episode/terrain_level","Apr27_00-00-40_g1 - Episode/terrain_level__MIN","Apr27_00-00-40_g1 - Episode/terrain_level__MAX","Apr26_21-08-25_g1 - Episode/terrain_level","Apr26_21-08-25_g1 - Episode/terrain_level__MIN","Apr26_21-08-25_g1 - Episode/terrain_level__MAX","Apr25_21-00-24_g1 - Episode/terrain_level","Apr25_21-00-24_g1 - Episode/terrain_level__MIN","Apr25_21-00-24_g1 - Episode/terrain_level__MAX"
"199378","5.4194236","5.4194236","5.4194236","5.452932","5.452932","5.452932","5.1522117","5.1522117","5.1522117"
"199410","5.415029","5.415029","5.415029","5.4494324","5.4494324","5.4494324","5.1550093","5.1550093","5.1550093"
"199442","5.412059","5.412059","5.412059","5.449524","5.449524","5.449524","5.1582847","5.1582847","5.1582847"
"199474","5.4065857","5.4065857","5.4065857","5.4523926","5.4523926","5.4523926","5.15623","5.15623","5.15623"
"199506","5.4079895","5.4079895","5.4079895","5.4388328","5.4388328","5.4388328","5.1569624","5.1569624","5.1569624"
"199538","5.407074","5.407074","5.407074","5.435252","5.435252","5.435252","5.1553345","5.1553345","5.1553345"
"199570","5.4058332","5.4058332","5.4058332","5.436849","5.436849","5.436849","5.154409","5.154409","5.154409"
"199602","5.4011946","5.4011946","5.4011946","5.43807","5.43807","5.43807","5.1566367","5.1566367","5.1566367"
"199634","5.3983564","5.3983564","5.3983564","5.4353538","5.4353538","5.4353538","5.157308","5.157308","5.157308"
"199666","5.3948364","5.3948364","5.3948364","5.4329734","5.4329734","5.4329734","5.1636763","5.1636763","5.1636763"
"199698","5.3937483","5.3937483","5.3937483","5.438609","5.438609","5.438609","5.1666465","5.1666465","5.1666465"
"199730","5.3947754","5.3947754","5.3947754","5.4399824","5.4399824","5.4399824","5.167053","5.167053","5.167053"
"199762","5.3964233","5.3964233","5.3964233","5.4386597","5.4386597","5.4386597","5.1674094","5.1674094","5.1674094"
"199794","5.396505","5.396505","5.396505","5.4373474","5.4373474","5.4373474","5.1685896","5.1685896","5.1685896"
"199826","5.3961287","5.3961287","5.3961287","5.4415793","5.4415793","5.4415793","5.1619163","5.1619163","5.1619163"
"199858","5.4003806","5.4003806","5.4003806","5.4483337","5.4483337","5.4483337","5.158244","5.158244","5.158244"
"199890","5.398468","5.398468","5.398468","5.4401245","5.4401245","5.4401245","5.1537275","5.1537275","5.1537275"
"199922","5.3994346","5.3994346","5.3994346","5.437561","5.437561","5.437561","5.1552734","5.1552734","5.1552734"
"199954","5.399343","5.399343","5.399343","5.4367476","5.4367476","5.4367476","5.1536255","5.1536255","5.1536255"
"199986","5.399109","5.399109","5.399109","5.4402876","5.4402876","5.4402876","5.155406","5.155406","5.155406"
"200018","5.402507","5.402507","5.402507","5.4420166","5.4420166","5.4420166","5.1599326","5.1599326","5.1599326"
"200050","5.404236","5.404236","5.404236","5.4370017","5.4370017","5.4370017","5.1657615","5.1657615","5.1657615"
"200082","5.406891","5.406891","5.406891","5.4302063","5.4302063","5.4302063","5.1659446","5.1659446","5.1659446"
"200114","5.4091597","5.4091597","5.4091597","5.430705","5.430705","5.430705","5.1629133","5.1629133","5.1629133"
"200146","5.4085693","5.4085693","5.4085693","5.4317527","5.4317527","5.4317527","5.162618","5.162618","5.162618"
"200178","5.409536","5.409536","5.409536","5.4319563","5.4319563","5.4319563","5.16097","5.16097","5.16097"
"200210","5.406667","5.406667","5.406667","5.4365644","5.4365644","5.4365644","5.158071","5.158071","5.158071"
"200242","5.412059","5.412059","5.412059","5.4373474","5.4373474","5.4373474","5.158305","5.158305","5.158305"
"200274","5.416443","5.416443","5.416443","5.436849","5.436849","5.436849","5.1579285","5.1579285","5.1579285"
"200306","5.4126387","5.4126387","5.4126387","5.4339194","5.4339194","5.4339194","5.159658","5.159658","5.159658"
"200338","5.412903","5.412903","5.412903","5.436493","5.436493","5.436493","5.161489","5.161489","5.161489"
"200370","5.415782","5.415782","5.415782","5.431122","5.431122","5.431122","5.1601157","5.1601157","5.1601157"
"200402","5.41566","5.41566","5.41566","5.4256086","5.4256086","5.4256086","5.1584578","5.1584578","5.1584578"
"200434","5.411438","5.411438","5.411438","5.424988","5.424988","5.424988","5.1594954","5.1594954","5.1594954"
"200466","5.4099326","5.4099326","5.4099326","5.418315","5.418315","5.418315","5.1595764","5.1595764","5.1595764"
"200498","5.412689","5.412689","5.412689","5.409587","5.409587","5.409587","5.1583967","5.1583967","5.1583967"
"200530","5.411998","5.411998","5.411998","5.4116316","5.4116316","5.4116316","5.1576843","5.1576843","5.1576843"
"200562","5.411611","5.411611","5.411611","5.413147","5.413147","5.413147","5.154989","5.154989","5.154989"
"200594","5.413025","5.413025","5.413025","5.4103293","5.4103293","5.4103293","5.154297","5.154297","5.154297"
"200626","5.413005","5.413005","5.413005","5.4082136","5.4082136","5.4082136","5.1546836","5.1546836","5.1546836"
"200658","5.4138594","5.4138594","5.4138594","5.4086304","5.4086304","5.4086304","5.152761","5.152761","5.152761"
"200690","5.414856","5.414856","5.414856","5.410482","5.410482","5.410482","5.1461287","5.1461287","5.1461287"
"200722","5.4152427","5.4152427","5.4152427","5.4097395","5.4097395","5.4097395","5.1466064","5.1466064","5.1466064"
"200754","5.415019","5.415019","5.415019","5.4091597","5.4091597","5.4091597","5.144277","5.144277","5.144277"
"200786","5.414958","5.414958","5.414958","5.4101257","5.4101257","5.4101257","5.14384","5.14384","5.14384"
"200818","5.4153547","5.4153547","5.4153547","5.408641","5.408641","5.408641","5.14623","5.14623","5.14623"
"200850","5.4144797","5.4144797","5.4144797","5.414012","5.414012","5.414012","5.1493025","5.1493025","5.1493025"
"200882","5.4161177","5.4161177","5.4161177","5.416097","5.416097","5.416097","5.1514893","5.1514893","5.1514893"
"200914","5.416087","5.416087","5.416087","5.4146934","5.4146934","5.4146934","5.1532393","5.1532393","5.1532393"
"200946","5.421112","5.421112","5.421112","5.4127097","5.4127097","5.4127097","5.1531477","5.1531477","5.1531477"
"200978","5.4212446","5.4212446","5.4212446","5.4118247","5.4118247","5.4118247","5.1536155","5.1536155","5.1536155"
"201010","5.421285","5.421285","5.421285","5.410136","5.410136","5.410136","5.152771","5.152771","5.152771"
"201042","5.420451","5.420451","5.420451","5.40977","5.40977","5.40977","5.1587324","5.1587324","5.1587324"
"201074","5.42217","5.42217","5.42217","5.4160056","5.4160056","5.4160056","5.1615906","5.1615906","5.1615906"
"201106","5.425395","5.425395","5.425395","5.425283","5.425283","5.425283","5.1634216","5.1634216","5.1634216"
"201138","5.4303083","5.4303083","5.4303083","5.432597","5.432597","5.432597","5.164266","5.164266","5.164266"
"201170","5.42687","5.42687","5.42687","5.435364","5.435364","5.435364","5.1621704","5.1621704","5.1621704"
"201202","5.4250693","5.4250693","5.4250693","5.433238","5.433238","5.433238","5.161845","5.161845","5.161845"
"201234","5.4277344","5.4277344","5.4277344","5.432811","5.432811","5.432811","5.166219","5.166219","5.166219"
"201266","5.4306335","5.4306335","5.4306335","5.4305015","5.4305015","5.4305015","5.171407","5.171407","5.171407"
"201298","5.434204","5.434204","5.434204","5.430603","5.430603","5.430603","5.1763105","5.1763105","5.1763105"
"201330","5.437724","5.437724","5.437724","5.433116","5.433116","5.433116","5.1825256","5.1825256","5.1825256"
"201362","5.437256","5.437256","5.437256","5.4358015","5.4358015","5.4358015","5.186025","5.186025","5.186025"
"201394","5.4363203","5.4363203","5.4363203","5.4349976","5.4349976","5.4349976","5.1847434","5.1847434","5.1847434"
"201426","5.437622","5.437622","5.437622","5.4347434","5.4347434","5.4347434","5.185364","5.185364","5.185364"
"201458","5.4363914","5.4363914","5.4363914","5.4383445","5.4383445","5.4383445","5.186473","5.186473","5.186473"
"201490","5.4402266","5.4402266","5.4402266","5.4445395","5.4445395","5.4445395","5.186534","5.186534","5.186534"
"201522","5.4412336","5.4412336","5.4412336","5.4478455","5.4478455","5.4478455","5.1887817","5.1887817","5.1887817"
"201554","5.4370117","5.4370117","5.4370117","5.447998","5.447998","5.447998","5.1889954","5.1889954","5.1889954"
"201586","5.437622","5.437622","5.437622","5.442098","5.442098","5.442098","5.1839905","5.1839905","5.1839905"
"201618","5.440654","5.440654","5.440654","5.440654","5.440654","5.440654","5.1833396","5.1833396","5.1833396"
"201650","5.441142","5.441142","5.441142","5.4435225","5.4435225","5.4435225","5.180837","5.180837","5.180837"
"201682","5.4450483","5.4450483","5.4450483","5.4492087","5.4492087","5.4492087","5.1828413","5.1828413","5.1828413"
"201714","5.4513144","5.4513144","5.4513144","5.451213","5.451213","5.451213","5.182353","5.182353","5.182353"
"201746","5.4522605","5.4522605","5.4522605","5.4489136","5.4489136","5.4489136","5.179535","5.179535","5.179535"
"201778","5.44927","5.44927","5.44927","5.452342","5.452342","5.452342","5.1781516","5.1781516","5.1781516"
"201810","5.4464216","5.4464216","5.4464216","5.448639","5.448639","5.448639","5.1737776","5.1737776","5.1737776"
"201842","5.44398","5.44398","5.44398","5.447347","5.447347","5.447347","5.1760664","5.1760664","5.1760664"
"201874","5.44988","5.44988","5.44988","5.443614","5.443614","5.443614","5.1787925","5.1787925","5.1787925"
"201906","5.44928","5.44928","5.44928","5.4414268","5.4414268","5.4414268","5.1804404","5.1804404","5.1804404"
"201938","5.452291","5.452291","5.452291","5.43691","5.43691","5.43691","5.1852927","5.1852927","5.1852927"
"201970","5.454468","5.454468","5.454468","5.4363813","5.4363813","5.4363813","5.185791","5.185791","5.185791"
"202002","5.4572654","5.4572654","5.4572654","5.434713","5.434713","5.434713","5.1859946","5.1859946","5.1859946"
"202034","5.4614463","5.4614463","5.4614463","5.432475","5.432475","5.432475","5.1870728","5.1870728","5.1870728"
"202066","5.4609885","5.4609885","5.4609885","5.4347334","5.4347334","5.4347334","5.188609","5.188609","5.188609"
"202098","5.464549","5.464549","5.464549","5.441478","5.441478","5.441478","5.1915894","5.1915894","5.1915894"
"202130","5.468974","5.468974","5.468974","5.444336","5.444336","5.444336","5.1930037","5.1930037","5.1930037"
"202162","5.4645185","5.4645185","5.4645185","5.445394","5.445394","5.445394","5.1941023","5.1941023","5.1941023"
"202194","5.4593506","5.4593506","5.4593506","5.4486694","5.4486694","5.4486694","5.197693","5.197693","5.197693"
"202226","5.45873","5.45873","5.45873","5.4530234","5.4530234","5.4530234","5.202057","5.202057","5.202057"
"202258","5.461426","5.461426","5.461426","5.4504905","5.4504905","5.4504905","5.20753","5.20753","5.20753"
"202290","5.4668174","5.4668174","5.4668174","5.449768","5.449768","5.449768","5.2129927","5.2129927","5.2129927"
"202322","5.4655867","5.4655867","5.4655867","5.4528503","5.4528503","5.4528503","5.21578","5.21578","5.21578"
"202354","5.4640403","5.4640403","5.4640403","5.454234","5.454234","5.454234","5.2160444","5.2160444","5.2160444"
"202386","5.4651694","5.4651694","5.4651694","5.455017","5.455017","5.455017","5.2114463","5.2114463","5.2114463"
"202418","5.4674277","5.4674277","5.4674277","5.458995","5.458995","5.458995","5.213257","5.213257","5.213257"
"202450","5.4678755","5.4678755","5.4678755","5.4597273","5.4597273","5.4597273","5.210704","5.210704","5.210704"
"202482","5.4709883","5.4709883","5.4709883","5.45872","5.45872","5.45872","5.208659","5.208659","5.208659"
"202514","5.470561","5.470561","5.470561","5.459778","5.459778","5.459778","5.212138","5.212138","5.212138"
"202546","5.47583","5.47583","5.47583","5.4594526","5.4594526","5.4594526","5.209839","5.209839","5.209839"
"202578","5.4763083","5.4763083","5.4763083","5.4612427","5.4612427","5.4612427","5.2096357","5.2096357","5.2096357"
"202610","5.4775696","5.4775696","5.4775696","5.4634094","5.4634094","5.4634094","5.2070518","5.2070518","5.2070518"
"202642","5.4712324","5.4712324","5.4712324","5.460643","5.460643","5.460643","5.209422","5.209422","5.209422"
"202674","5.466217","5.466217","5.466217","5.4504194","5.4504194","5.4504194","5.210785","5.210785","5.210785"
"202706","5.4649353","5.4649353","5.4649353","5.451986","5.451986","5.451986","5.2083335","5.2083335","5.2083335"
"202738","5.462596","5.462596","5.462596","5.45399","5.45399","5.45399","5.2045393","5.2045393","5.2045393"
"202770","5.4608564","5.4608564","5.4608564","5.456777","5.456777","5.456777","5.2056885","5.2056885","5.2056885"
"202802","5.4632773","5.4632773","5.4632773","5.455902","5.455902","5.455902","5.2076926","5.2076926","5.2076926"
"202834","5.4615784","5.4615784","5.4615784","5.4535117","5.4535117","5.4535117","5.2081604","5.2081604","5.2081604"
"202866","5.460653","5.460653","5.460653","5.458171","5.458171","5.458171","5.208415","5.208415","5.208415"
"202898","5.4558516","5.4558516","5.4558516","5.457835","5.457835","5.457835","5.208374","5.208374","5.208374"
"202930","5.4541016","5.4541016","5.4541016","5.456401","5.456401","5.456401","5.2102256","5.2102256","5.2102256"
"202962","5.4506736","5.4506736","5.4506736","5.456136","5.456136","5.456136","5.211548","5.211548","5.211548"
"202994","5.450989","5.450989","5.450989","5.4511213","5.4511213","5.4511213","5.2134094","5.2134094","5.2134094"
"203026","5.4498596","5.4498596","5.4498596","5.4441223","5.4441223","5.4441223","5.2154136","5.2154136","5.2154136"
"203058","5.44927","5.44927","5.44927","5.434021","5.434021","5.434021","5.2225037","5.2225037","5.2225037"
"203090","5.454468","5.454468","5.454468","5.428111","5.428111","5.428111","5.225118","5.225118","5.225118"
"203122","5.45813","5.45813","5.45813","5.430837","5.430837","5.430837","5.2216187","5.2216187","5.2216187"
"203154","5.459015","5.459015","5.459015","5.4324546","5.4324546","5.4324546","5.2170515","5.2170515","5.2170515"
"203186","5.4623213","5.4623213","5.4623213","5.4332275","5.4332275","5.4332275","5.2191877","5.2191877","5.2191877"
"203218","5.456543","5.456543","5.456543","5.4361877","5.4361877","5.4361877","5.223806","5.223806","5.223806"
"203250","5.452535","5.452535","5.452535","5.4387717","5.4387717","5.4387717","5.2313337","5.2313337","5.2313337"
"203282","5.4523315","5.4523315","5.4523315","5.4425764","5.4425764","5.4425764","5.2338157","5.2338157","5.2338157"
"203314","5.45105","5.45105","5.45105","5.4344482","5.4344482","5.4344482","5.2318625","5.2318625","5.2318625"
"203346","5.447042","5.447042","5.447042","5.433492","5.433492","5.433492","5.2322187","5.2322187","5.2322187"
"203378","5.4454246","5.4454246","5.4454246","5.433655","5.433655","5.433655","5.2264404","5.2264404","5.2264404"
"203410","5.448873","5.448873","5.448873","5.430064","5.430064","5.430064","5.225332","5.225332","5.225332"
"203442","5.4482117","5.4482117","5.4482117","5.427938","5.427938","5.427938","5.227712","5.227712","5.227712"
"203474","5.449931","5.449931","5.449931","5.427053","5.427053","5.427053","5.223674","5.223674","5.223674"
"203506","5.4470825","5.4470825","5.4470825","5.4285483","5.4285483","5.4285483","5.224355","5.224355","5.224355"
"203538","5.4447227","5.4447227","5.4447227","5.427633","5.427633","5.427633","5.2238464","5.2238464","5.2238464"
"203570","5.441915","5.441915","5.441915","5.426982","5.426982","5.426982","5.2235007","5.2235007","5.2235007"
"203602","5.4394836","5.4394836","5.4394836","5.4261475","5.4261475","5.4261475","5.2239485","5.2239485","5.2239485"
"203634","5.437429","5.437429","5.437429","5.4191694","5.4191694","5.4191694","5.2263694","5.2263694","5.2263694"
"203666","5.4336042","5.4336042","5.4336042","5.417206","5.417206","5.417206","5.2286377","5.2286377","5.2286377"
"203698","5.4288025","5.4288025","5.4288025","5.415334","5.415334","5.415334","5.22993","5.22993","5.22993"
"203730","5.4267883","5.4267883","5.4267883","5.4139814","5.4139814","5.4139814","5.2319336","5.2319336","5.2319336"
"203762","5.4252014","5.4252014","5.4252014","5.41214","5.41214","5.41214","5.2280073","5.2280073","5.2280073"
"203794","5.4256287","5.4256287","5.4256287","5.412506","5.412506","5.412506","5.2282515","5.2282515","5.2282515"
"203826","5.4234214","5.4234214","5.4234214","5.411072","5.411072","5.411072","5.2282715","5.2282715","5.2282715"
"203858","5.4275618","5.4275618","5.4275618","5.41098","5.41098","5.41098","5.226644","5.226644","5.226644"
"203890","5.424571","5.424571","5.424571","5.4130354","5.4130354","5.4130354","5.227824","5.227824","5.227824"
"203922","5.425334","5.425334","5.425334","5.415202","5.415202","5.415202","5.226878","5.226878","5.226878"
"203954","5.4221396","5.4221396","5.4221396","5.419454","5.419454","5.419454","5.226583","5.226583","5.226583"
"203986","5.419332","5.419332","5.419332","5.414978","5.414978","5.414978","5.2274985","5.2274985","5.2274985"
"204018","5.416036","5.416036","5.416036","5.408641","5.408641","5.408641","5.226939","5.226939","5.226939"
"204050","5.418152","5.418152","5.418152","5.409851","5.409851","5.409851","5.220337","5.220337","5.220337"
"204082","5.4176536","5.4176536","5.4176536","5.416209","5.416209","5.416209","5.2199507","5.2199507","5.2199507"
"204114","5.4168806","5.4168806","5.4168806","5.4192915","5.4192915","5.4192915","5.2205","5.2205","5.2205"
"204146","5.414673","5.414673","5.414673","5.4231977","5.4231977","5.4231977","5.2234397","5.2234397","5.2234397"
"204178","5.4081016","5.4081016","5.4081016","5.426097","5.426097","5.426097","5.2253523","5.2253523","5.2253523"
"204210","5.404775","5.404775","5.404775","5.4257","5.4257","5.4257","5.223419","5.223419","5.223419"
"204242","5.4049788","5.4049788","5.4049788","5.4249067","5.4249067","5.4249067","5.216451","5.216451","5.216451"
"204274","5.405935","5.405935","5.405935","5.417257","5.417257","5.417257","5.213552","5.213552","5.213552"
"204306","5.4075522","5.4075522","5.4075522","5.416738","5.416738","5.416738","5.2108765","5.2108765","5.2108765"
"204338","5.408183","5.408183","5.408183","5.415721","5.415721","5.415721","5.2132773","5.2132773","5.2132773"
"204370","5.4100447","5.4100447","5.4100447","5.415853","5.415853","5.415853","5.2147217","5.2147217","5.2147217"
"204402","5.411601","5.411601","5.411601","5.418386","5.418386","5.418386","5.2150984","5.2150984","5.2150984"
"204434","5.4146223","5.4146223","5.4146223","5.419017","5.419017","5.419017","5.213969","5.213969","5.213969"
"204466","5.415975","5.415975","5.415975","5.4141746","5.4141746","5.4141746","5.211375","5.211375","5.211375"
"204498","5.412069","5.412069","5.412069","5.4163313","5.4163313","5.4163313","5.2099204","5.2099204","5.2099204"
"204530","5.4102683","5.4102683","5.4102683","5.418742","5.418742","5.418742","5.208822","5.208822","5.208822"
"204562","5.4095764","5.4095764","5.4095764","5.4201355","5.4201355","5.4201355","5.20988","5.20988","5.20988"
"204594","5.4079895","5.4079895","5.4079895","5.4179077","5.4179077","5.4179077","5.2111206","5.2111206","5.2111206"
"204626","5.4088745","5.4088745","5.4088745","5.416301","5.416301","5.416301","5.2110596","5.2110596","5.2110596"
"204658","5.410228","5.410228","5.410228","5.4195967","5.4195967","5.4195967","5.208435","5.208435","5.208435"
"204690","5.412496","5.412496","5.412496","5.4188643","5.4188643","5.4188643","5.2071533","5.2071533","5.2071533"
"204722","5.41273","5.41273","5.41273","5.420105","5.420105","5.420105","5.205414","5.205414","5.205414"
"204754","5.4134216","5.4134216","5.4134216","5.4171143","5.4171143","5.4171143","5.207845","5.207845","5.207845"
"204786","5.41155","5.41155","5.41155","5.4136763","5.4136763","5.4136763","5.211487","5.211487","5.211487"
"204818","5.41508","5.41508","5.41508","5.4151917","5.4151917","5.4151917","5.212209","5.212209","5.212209"
"204850","5.4157515","5.4157515","5.4157515","5.416789","5.416789","5.416789","5.2104697","5.2104697","5.2104697"
"204882","5.415914","5.415914","5.415914","5.4213157","5.4213157","5.4213157","5.2080383","5.2080383","5.2080383"
"204914","5.4122925","5.4122925","5.4122925","5.424703","5.424703","5.424703","5.2097883","5.2097883","5.2097883"
"204946","5.410777","5.410777","5.410777","5.425395","5.425395","5.425395","5.2050376","5.2050376","5.2050376"
"204978","5.4117637","5.4117637","5.4117637","5.427643","5.427643","5.427643","5.2047834","5.2047834","5.2047834"
"205010","5.4089966","5.4089966","5.4089966","5.4273376","5.4273376","5.4273376","5.2057395","5.2057395","5.2057395"
"205042","5.4092207","5.4092207","5.4092207","5.4272666","5.4272666","5.4272666","5.2055054","5.2055054","5.2055054"
"205074","5.409719","5.409719","5.409719","5.4286604","5.4286604","5.4286604","5.2065735","5.2065735","5.2065735"
"205106","5.40506","5.40506","5.40506","5.428365","5.428365","5.428365","5.2030134","5.2030134","5.2030134"
"205138","5.401561","5.401561","5.401561","5.429759","5.429759","5.429759","5.19988","5.19988","5.19988"
"205170","5.39384","5.39384","5.39384","5.4305525","5.4305525","5.4305525","5.1966453","5.1966453","5.1966453"
"205202","5.382894","5.382894","5.382894","5.429586","5.429586","5.429586","5.1972556","5.1972556","5.1972556"
"205234","5.3823957","5.3823957","5.3823957","5.4280806","5.4280806","5.4280806","5.199819","5.199819","5.199819"
"205266","5.3795776","5.3795776","5.3795776","5.4312744","5.4312744","5.4312744","5.199066","5.199066","5.199066"
"205298","5.378896","5.378896","5.378896","5.435252","5.435252","5.435252","5.197917","5.197917","5.197917"
"205330","5.3817444","5.3817444","5.3817444","5.4359846","5.4359846","5.4359846","5.2023926","5.2023926","5.2023926"
"205362","5.384532","5.384532","5.384532","5.4339705","5.4339705","5.4339705","5.2030945","5.2030945","5.2030945"
"205394","5.387014","5.387014","5.387014","5.437185","5.437185","5.437185","5.2029724","5.2029724","5.2029724"
"205426","5.384898","5.384898","5.384898","5.4372864","5.4372864","5.4372864","5.2015586","5.2015586","5.2015586"
"205458","5.3824263","5.3824263","5.3824263","5.435598","5.435598","5.435598","5.202759","5.202759","5.202759"
"205490","5.3785605","5.3785605","5.3785605","5.4339294","5.4339294","5.4339294","5.205963","5.205963","5.205963"
"205522","5.3754883","5.3754883","5.3754883","5.4279585","5.4279585","5.4279585","5.206604","5.206604","5.206604"
"205554","5.378418","5.378418","5.378418","5.425761","5.425761","5.425761","5.2055664","5.2055664","5.2055664"
"205586","5.3768415","5.3768415","5.3768415","5.428579","5.428579","5.428579","5.207021","5.207021","5.207021"
"205618","5.378591","5.378591","5.378591","5.426341","5.426341","5.426341","5.210083","5.210083","5.210083"
"205650","5.3772583","5.3772583","5.3772583","5.4163923","5.4163923","5.4163923","5.210582","5.210582","5.210582"
"205682","5.3776855","5.3776855","5.3776855","5.407074","5.407074","5.407074","5.209768","5.209768","5.209768"
"205714","5.378479","5.378479","5.378479","5.4034224","5.4034224","5.4034224","5.208252","5.208252","5.208252"
"205746","5.379232","5.379232","5.379232","5.4013977","5.4013977","5.4013977","5.2058616","5.2058616","5.2058616"
"205778","5.3795776","5.3795776","5.3795776","5.40269","5.40269","5.40269","5.209605","5.209605","5.209605"
"205810","5.379049","5.379049","5.379049","5.4030256","5.4030256","5.4030256","5.2097983","5.2097983","5.2097983"
"205842","5.3800354","5.3800354","5.3800354","5.399414","5.399414","5.399414","5.21344","5.21344","5.21344"
"205874","5.385356","5.385356","5.385356","5.3955383","5.3955383","5.3955383","5.2180786","5.2180786","5.2180786"
"205906","5.384908","5.384908","5.384908","5.3832603","5.3832603","5.3832603","5.219615","5.219615","5.219615"
"205938","5.387492","5.387492","5.387492","5.380534","5.380534","5.380534","5.217733","5.217733","5.217733"
"205970","5.385437","5.385437","5.385437","5.3799133","5.3799133","5.3799133","5.2151184","5.2151184","5.2151184"
"206002","5.3858237","5.3858237","5.3858237","5.3811445","5.3811445","5.3811445","5.214681","5.214681","5.214681"
"206034","5.3817854","5.3817854","5.3817854","5.3819885","5.3819885","5.3819885","5.215627","5.215627","5.215627"
"206066","5.3824973","5.3824973","5.3824973","5.386078","5.386078","5.386078","5.21521","5.21521","5.21521"
"206098","5.3872375","5.3872375","5.3872375","5.3891196","5.3891196","5.3891196","5.214366","5.214366","5.214366"
"206130","5.387197","5.387197","5.387197","5.3881025","5.3881025","5.3881025","5.211853","5.211853","5.211853"
"206162","5.384654","5.384654","5.384654","5.3876853","5.3876853","5.3876853","5.2131553","5.2131553","5.2131553"
"206194","5.3816023","5.3816023","5.3816023","5.3876753","5.3876753","5.3876753","5.2126365","5.2126365","5.2126365"
"206226","5.3806868","5.3806868","5.3806868","5.3867598","5.3867598","5.3867598","5.2155356","5.2155356","5.2155356"
"206258","5.377228","5.377228","5.377228","5.3849387","5.3849387","5.3849387","5.2178345","5.2178345","5.2178345"
"206290","5.3769026","5.3769026","5.3769026","5.387319","5.387319","5.387319","5.220754","5.220754","5.220754"
"206322","5.381256","5.381256","5.381256","5.386953","5.386953","5.386953","5.2219543","5.2219543","5.2219543"
"206354","5.3851013","5.3851013","5.3851013","5.387441","5.387441","5.387441","5.2250366","5.2250366","5.2250366"
"206386","5.383423","5.383423","5.383423","5.3883667","5.3883667","5.3883667","5.2251387","5.2251387","5.2251387"
"206418","5.3811646","5.3811646","5.3811646","5.3905134","5.3905134","5.3905134","5.2233176","5.2233176","5.2233176"
"206450","5.3821106","5.3821106","5.3821106","5.393199","5.393199","5.393199","5.2242126","5.2242126","5.2242126"
"206482","5.379466","5.379466","5.379466","5.3898115","5.3898115","5.3898115","5.224457","5.224457","5.224457"
"206514","5.3771973","5.3771973","5.3771973","5.384664","5.384664","5.384664","5.2225647","5.2225647","5.2225647"
"206546","5.3811035","5.3811035","5.3811035","5.3849487","5.3849487","5.3849487","5.219574","5.219574","5.219574"
"206578","5.3775024","5.3775024","5.3775024","5.386556","5.386556","5.386556","5.2177124","5.2177124","5.2177124"
"206610","5.3789167","5.3789167","5.3789167","5.385844","5.385844","5.385844","5.2184653","5.2184653","5.2184653"
"206642","5.3770957","5.3770957","5.3770957","5.3850403","5.3850403","5.3850403","5.2191877","5.2191877","5.2191877"
"206674","5.3763227","5.3763227","5.3763227","5.3853865","5.3853865","5.3853865","5.2174377","5.2174377","5.2174377"
"206706","5.377391","5.377391","5.377391","5.384237","5.384237","5.384237","5.216329","5.216329","5.216329"
"206738","5.375743","5.375743","5.375743","5.3849287","5.3849287","5.3849287","5.216848","5.216848","5.216848"
"206770","5.3767805","5.3767805","5.3767805","5.3848166","5.3848166","5.3848166","5.220276","5.220276","5.220276"
"206802","5.3770857","5.3770857","5.3770857","5.380127","5.380127","5.380127","5.2217407","5.2217407","5.2217407"
"206834","5.3715515","5.3715515","5.3715515","5.380473","5.380473","5.380473","5.2201843","5.2201843","5.2201843"
"206866","5.371267","5.371267","5.371267","5.3865867","5.3865867","5.3865867","5.2188315","5.2188315","5.2188315"
"206898","5.374797","5.374797","5.374797","5.3898315","5.3898315","5.3898315","5.220978","5.220978","5.220978"
"206930","5.3758955","5.3758955","5.3758955","5.3917236","5.3917236","5.3917236","5.2206526","5.2206526","5.2206526"
"206962","5.3724365","5.3724365","5.3724365","5.394104","5.394104","5.394104","5.2198286","5.2198286","5.2198286"
"206994","5.3718367","5.3718367","5.3718367","5.3954268","5.3954268","5.3954268","5.2230635","5.2230635","5.2230635"
"207026","5.370311","5.370311","5.370311","5.3939514","5.3939514","5.3939514","5.2255454","5.2255454","5.2255454"
"207058","5.3709517","5.3709517","5.3709517","5.394562","5.394562","5.394562","5.2307334","5.2307334","5.2307334"
"207090","5.3751526","5.3751526","5.3751526","5.393789","5.393789","5.393789","5.229492","5.229492","5.229492"
"207122","5.37499","5.37499","5.37499","5.3917747","5.3917747","5.3917747","5.2287803","5.2287803","5.2287803"
"207154","5.3781943","5.3781943","5.3781943","5.3930464","5.3930464","5.3930464","5.2276","5.2276","5.2276"
"207186","5.3792114","5.3792114","5.3792114","5.392131","5.392131","5.392131","5.2286177","5.2286177","5.2286177"
"207218","5.38029","5.38029","5.38029","5.3912864","5.3912864","5.3912864","5.227712","5.227712","5.227712"
"207250","5.3815207","5.3815207","5.3815207","5.3949585","5.3949585","5.3949585","5.232768","5.232768","5.232768"
"207282","5.3809614","5.3809614","5.3809614","5.399394","5.399394","5.399394","5.2349653","5.2349653","5.2349653"
"207314","5.37735","5.37735","5.37735","5.398631","5.398631","5.398631","5.2342124","5.2342124","5.2342124"
"207346","5.376465","5.376465","5.376465","5.400737","5.400737","5.400737","5.2378235","5.2378235","5.2378235"
